pair,signal,conf,entry,sl,tp,outcome,pnl_r
BTCUSDT,SHORT,70,26835.33,26965.6089,26444.4934,LOSS,-1.0
BTCUSDT,SHORT,70,26930.01,27024.7614,26645.7557,WIN,3.0
BTCUSDT,SHORT,70,26821.69,26960.436,26405.452,LOSS,-1.0
BTCUSDT,LONG,70,26628.29,26328.6177,27527.3069,WIN,3.0
BTCUSDT,LONG,70,27630.51,27422.1637,28255.5489,LOSS,-1.0
BTCUSDT,LONG,70,27800.01,27594.8771,28415.4086,LOSS,-1.0
BTCUSDT,SHORT,70,27065.77,27291.308,26389.156,LOSS,-1.0
BTCUSDT,SHORT,70,27092.08,27283.3114,26518.3857,WIN,3.0
BTCUSDT,LONG,70,27160.9,27007.2146,27621.9563,LOSS,-1.0
BTCUSDT,SHORT,70,25735.2,25911.0469,25207.6594,LOSS,-1.0
BTCUSDT,LONG,70,26498.4,26362.7926,26905.2223,LOSS,-1.0
BTCUSDT,LONG,70,26642.37,26474.9257,27144.7029,LOSS,-1.0
BTCUSDT,SHORT,70,25547.28,25795.698,24802.026,LOSS,-1.0
BTCUSDT,SHORT,70,25804.56,25895.4337,25531.9389,LOSS,-1.0
BTCUSDT,LONG,70,26032.92,25755.2703,26865.8691,LOSS,-1.0
BTCUSDT,LONG,70,25990.0,25787.5746,26597.2763,LOSS,-1.0
BTCUSDT,SHORT,70,25144.72,25258.306,24803.962,LOSS,-1.0
BTCUSDT,LONG,70,26544.02,26430.8991,26883.3826,LOSS,-1.0
BTCUSDT,LONG,70,26499.65,26422.7246,26730.4263,WIN,3.0
BTCUSDT,LONG,70,29850.65,29736.1137,30194.2589,WIN,3.0
BTCUSDT,LONG,70,30676.5,30397.1011,31514.6966,LOSS,-1.0
BTCUSDT,SHORT,70,30404.29,30730.2649,29426.3654,LOSS,-1.0
BTCUSDT,LONG,70,30498.74,30261.8529,31209.4014,LOSS,-1.0
BTCUSDT,SHORT,70,30400.53,30755.0086,29337.0943,LOSS,-1.0
BTCUSDT,LONG,70,30542.0,30407.1191,30946.6426,LOSS,-1.0
BTCUSDT,SHORT,70,30407.01,30704.4806,29514.5983,LOSS,-1.0
BTCUSDT,SHORT,70,30158.21,30329.0717,29645.6249,LOSS,-1.0
BTCUSDT,LONG,70,30341.02,30244.5197,30630.5209,LOSS,-1.0
BTCUSDT,SHORT,70,30140.0,30324.8246,29585.5263,LOSS,-1.0
BTCUSDT,LONG,70,30596.45,30379.6217,31246.9349,LOSS,-1.0
BTCUSDT,LONG,70,30666.33,30453.1897,31305.7509,LOSS,-1.0
BTCUSDT,LONG,70,31214.0,30939.3034,32038.0897,LOSS,-1.0
BTCUSDT,SHORT,70,30265.0,30370.056,29949.832,LOSS,-1.0
BTCUSDT,SHORT,70,30231.99,30384.2903,29775.0891,WIN,3.0
BTCUSDT,SHORT,70,30242.59,30432.3297,29673.3709,WIN,3.0
BTCUSDT,SHORT,70,29810.18,30097.0337,28949.6189,LOSS,-1.0
BTCUSDT,SHORT,70,29813.99,29892.7737,29577.6389,LOSS,-1.0
BTCUSDT,LONG,100,29921.99,29784.4643,30334.5671,WIN,3.0
BTCUSDT,LONG,70,29955.24,29816.52,30371.4,LOSS,-1.0
BTCUSDT,SHORT,70,29118.0,29235.3931,28765.8206,LOSS,-1.0
BTCUSDT,LONG,70,29306.54,29125.5974,29849.3677,LOSS,-1.0
BTCUSDT,SHORT,70,29140.8,29295.6714,28676.1857,LOSS,-1.0
BTCUSDT,SHORT,100,29286.98,29417.7337,28894.7189,LOSS,-1.0
BTCUSDT,LONG,70,29363.99,29245.1369,29720.5494,LOSS,-1.0
BTCUSDT,LONG,70,29259.07,29060.9817,29853.3349,LOSS,-1.0
BTCUSDT,LONG,70,29257.13,29048.4109,29883.2874,LOSS,-1.0
BTCUSDT,SHORT,100,29014.77,29170.0834,28548.8297,LOSS,-1.0
BTCUSDT,SHORT,70,29073.84,29236.5826,28585.6123,LOSS,-1.0
BTCUSDT,SHORT,70,29030.51,29109.0011,28795.0366,WIN,3.0
BTCUSDT,LONG,70,29886.73,29730.4594,30355.5417,LOSS,-1.0
BTCUSDT,SHORT,70,29361.77,29528.9071,28860.3586,LOSS,-1.0
BTCUSDT,SHORT,70,29414.53,29489.3491,29190.0726,WIN,3.0
BTCUSDT,SHORT,70,29319.99,29500.4086,28778.7343,LOSS,-1.0
BTCUSDT,SHORT,70,29408.84,29499.3666,29137.2603,WIN,3.0
BTCUSDT,SHORT,70,29167.59,29359.098,28593.066,WIN,3.0
BTCUSDT,SHORT,70,26020.01,26219.9203,25420.2791,WIN,3.0
BTCUSDT,SHORT,70,26018.22,26110.3294,25741.8917,LOSS,-1.0
BTCUSDT,SHORT,70,26041.93,26092.7563,25889.4511,LOSS,-1.0
BTCUSDT,SHORT,70,26028.01,26073.7777,25890.7069,WIN,3.0
BTCUSDT,LONG,70,26106.34,25903.5394,26714.7417,WIN,3.0
BTCUSDT,LONG,70,27376.07,27213.0597,27865.1009,LOSS,-1.0
BTCUSDT,SHORT,70,25809.63,25961.3691,25354.4126,LOSS,-1.0
BTCUSDT,LONG,70,25967.7,25760.1934,26590.2197,LOSS,-1.0
BTCUSDT,SHORT,70,25736.25,25909.7057,25215.8829,LOSS,-1.0
BTCUSDT,SHORT,70,25728.93,25897.5609,25223.0374,LOSS,-1.0
BTCUSDT,SHORT,70,25894.09,25950.0643,25726.1671,WIN,3.0
BTCUSDT,SHORT,70,25863.1,25950.496,25600.912,WIN,3.0
BTCUSDT,SHORT,70,25736.49,25913.44,25205.64,WIN,3.0
BTCUSDT,LONG,70,25879.91,25680.3434,26478.6097,WIN,3.0
BTCUSDT,LONG,70,26173.37,25955.5989,26826.6834,WIN,3.0
BTCUSDT,LONG,70,26600.0,26410.764,27167.708,LOSS,-1.0
BTCUSDT,SHORT,70,26496.35,26682.6254,25937.5237,LOSS,-1.0
BTCUSDT,SHORT,100,26480.0,26641.9297,25994.2109,LOSS,-1.0
BTCUSDT,LONG,70,26760.49,26548.3889,27396.7934,WIN,3.0
BTCUSDT,LONG,70,27133.88,26833.1811,28035.9766,LOSS,-1.0
BTCUSDT,LONG,70,27055.38,26864.8557,27626.9529,LOSS,-1.0
BTCUSDT,SHORT,70,26679.08,26823.6934,26245.2397,LOSS,-1.0
BTCUSDT,SHORT,70,26581.55,26627.3374,26444.1877,LOSS,-1.0
BTCUSDT,SHORT,70,26589.08,26623.7991,26484.9226,LOSS,-1.0
BTCUSDT,SHORT,70,26161.62,26298.318,25751.526,LOSS,-1.0
BTCUSDT,SHORT,70,26273.83,26308.2314,26170.6257,WIN,3.0
BTCUSDT,LONG,70,26928.06,26810.5371,27280.6286,WIN,3.0
BTCUSDT,LONG,70,27072.35,26959.6729,27410.3814,WIN,3.0
BTCUSDT,LONG,70,27999.15,27736.6491,28786.6526,LOSS,-1.0
BTCUSDT,SHORT,70,27472.7,27683.6977,26839.7069,LOSS,-1.0
BTCUSDT,LONG,70,27524.06,27359.2589,28018.4634,WIN,3.0
BTCUSDT,SHORT,70,27483.43,27550.9809,27280.7774,LOSS,-1.0
BTCUSDT,SHORT,70,27526.1,27640.104,27184.088,LOSS,-1.0
BTCUSDT,LONG,70,27942.12,27843.4154,28238.2337,LOSS,-1.0
BTCUSDT,LONG,70,27924.19,27847.4623,28154.3731,LOSS,-1.0
BTCUSDT,SHORT,70,27813.27,27969.6043,27344.2671,WIN,3.0
BTCUSDT,SHORT,70,27285.44,27522.8854,26573.1037,WIN,3.0
BTCUSDT,SHORT,100,26706.83,26977.6671,25894.3186,LOSS,-1.0
BTCUSDT,SHORT,70,26838.14,26950.0851,26502.3046,LOSS,-1.0
BTCUSDT,LONG,70,28218.92,27966.9263,28974.9011,WIN,3.0
BTCUSDT,LONG,70,28267.58,27966.0706,29172.1083,LOSS,-1.0
BTCUSDT,LONG,70,29768.27,29612.3603,30235.9991,WIN,3.0
BTCUSDT,SHORT,70,33942.0,34258.5209,32992.4374,LOSS,-1.0
BTCUSDT,LONG,70,34241.64,34024.2189,34893.9034,LOSS,-1.0
BTCUSDT,LONG,70,34324.58,34074.3637,35075.2289,LOSS,-1.0
BTCUSDT,SHORT,70,34297.16,34407.2154,33966.9937,LOSS,-1.0
BTCUSDT,SHORT,70,34291.94,34620.3931,33306.5806,LOSS,-1.0
BTCUSDT,SHORT,70,34665.96,35032.1054,33567.5237,LOSS,-1.0
BTCUSDT,LONG,70,35024.2,34872.4186,35479.5443,LOSS,-1.0
BTCUSDT,LONG,70,35054.99,34846.7166,35679.8103,LOSS,-1.0
BTCUSDT,SHORT,70,34822.47,35052.2109,34133.2474,LOSS,-1.0
BTCUSDT,SHORT,70,36891.91,37193.056,35988.472,LOSS,-1.0
BTCUSDT,LONG,70,37064.13,36865.0363,37661.4111,LOSS,-1.0
BTCUSDT,SHORT,70,36348.48,36608.464,35568.528,LOSS,-1.0
BTCUSDT,LONG,70,36507.03,36300.8046,37125.7063,LOSS,-1.0
BTCUSDT,SHORT,70,36457.99,36608.9189,36005.2034,LOSS,-1.0
BTCUSDT,LONG,70,37147.5,36839.2934,38072.1197,LOSS,-1.0
BTCUSDT,SHORT,70,36397.39,36777.3331,35257.5606,LOSS,-1.0
BTCUSDT,LONG,70,37370.0,37194.4329,37896.7014,LOSS,-1.0
BTCUSDT,LONG,70,37788.99,37558.1614,38481.4757,LOSS,-1.0
BTCUSDT,SHORT,70,37588.57,37866.5709,36754.5674,WIN,3.0
BTCUSDT,LONG,100,37412.29,37100.1354,38348.7537,WIN,3.0
BTCUSDT,LONG,70,37823.81,37580.3086,38554.3143,LOSS,-1.0
BTCUSDT,SHORT,70,37725.85,38002.8234,36894.9297,LOSS,-1.0
BTCUSDT,LONG,70,38782.0,38611.622,39293.134,WIN,3.0
BTCUSDT,LONG,70,39544.08,39347.0671,40135.1186,WIN,3.0
BTCUSDT,LONG,70,41824.72,41479.7757,42859.5529,WIN,3.0
BTCUSDT,LONG,70,43571.75,43109.6037,44958.1889,LOSS,-1.0
BTCUSDT,LONG,70,43960.01,43693.5274,44759.4577,LOSS,-1.0
BTCUSDT,SHORT,70,41466.0,42026.3074,39785.0777,LOSS,-1.0
BTCUSDT,SHORT,70,41265.96,41404.4957,40850.3529,LOSS,-1.0
BTCUSDT,LONG,70,42976.11,42700.1689,43803.9334,LOSS,-1.0
BTCUSDT,LONG,70,43519.73,43371.3826,43964.7723,LOSS,-1.0
BTCUSDT,LONG,70,43874.95,43376.276,45370.972,LOSS,-1.0
BTCUSDT,LONG,70,43702.16,43431.536,44514.032,LOSS,-1.0
BTCUSDT,SHORT,70,43499.25,44048.6829,41850.9514,LOSS,-1.0
BTCUSDT,SHORT,70,42714.0,42919.0574,42098.8277,LOSS,-1.0
BTCUSDT,LONG,70,43049.17,42756.078,43928.446,LOSS,-1.0
BTCUSDT,LONG,70,42428.48,41985.4014,43757.7157,LOSS,-1.0
BTCUSDT,LONG,70,46561.1,46112.474,47906.978,LOSS,-1.0
BTCUSDT,LONG,70,46489.18,46024.1154,47884.3737,LOSS,-1.0
BTCUSDT,SHORT,70,42829.99,43072.9331,42101.1606,WIN,3.0
BTCUSDT,SHORT,70,42278.99,42694.96,41031.08,LOSS,-1.0
BTCUSDT,SHORT,70,42544.59,42863.9443,41586.5271,WIN,3.0
BTCUSDT,SHORT,70,41239.57,41567.1783,40256.7451,LOSS,-1.0
BTCUSDT,LONG,70,41751.36,41523.4151,42435.1946,LOSS,-1.0
BTCUSDT,SHORT,70,41580.33,41754.9843,41056.3671,WIN,3.0
BTCUSDT,LONG,70,40012.94,39780.2249,40711.0854,LOSS,-1.0
BTCUSDT,LONG,70,40079.82,39721.1934,41155.6997,WIN,3.0
BTCUSDT,LONG,100,41910.47,41695.8463,42554.3411,WIN,3.0
BTCUSDT,LONG,70,42102.66,41780.8357,43068.1329,WIN,3.0
BTCUSDT,LONG,70,43394.53,43038.0571,44463.9486,LOSS,-1.0
BTCUSDT,SHORT,70,42803.92,43182.7246,41667.5063,LOSS,-1.0
BTCUSDT,LONG,70,43242.09,42784.3683,44615.2551,LOSS,-1.0
BTCUSDT,LONG,70,43119.06,42916.5431,43726.6106,LOSS,-1.0
BTCUSDT,SHORT,70,42942.73,43167.0671,42269.7186,WIN,3.0
BTCUSDT,LONG,70,43033.53,42868.5143,43528.5771,WIN,3.0
BTCUSDT,LONG,70,42991.55,42693.4889,43885.7334,LOSS,-1.0
BTCUSDT,SHORT,70,42897.94,43158.5257,42116.1829,LOSS,-1.0
BTCUSDT,LONG,70,48151.1,47826.7249,49124.2254,LOSS,-1.0
BTCUSDT,LONG,70,52265.32,51461.1411,54677.8566,LOSS,-1.0
BTCUSDT,SHORT,70,51721.67,52013.134,50847.278,WIN,3.0
BTCUSDT,LONG,70,52048.74,51390.0891,54024.6926,LOSS,-1.0
BTCUSDT,SHORT,70,51374.0,51916.2351,49747.2946,LOSS,-1.0
BTCUSDT,SHORT,70,51053.07,51422.8583,49943.7051,LOSS,-1.0
BTCUSDT,LONG,70,51524.02,51375.4354,51969.7737,LOSS,-1.0
BTCUSDT,LONG,70,60982.35,59548.7166,65283.2503,LOSS,-1.0
BTCUSDT,LONG,70,61263.99,60913.6697,62314.9509,WIN,3.0
BTCUSDT,LONG,70,66665.41,65469.6651,70252.6446,LOSS,-1.0
BTCUSDT,LONG,70,68343.12,67775.0854,70047.2237,LOSS,-1.0
BTCUSDT,LONG,70,72961.08,72453.2637,74484.5289,LOSS,-1.0
BTCUSDT,SHORT,70,68256.01,68913.2663,66284.2411,WIN,3.0
BTCUSDT,LONG,70,68035.46,67690.0471,69071.6986,LOSS,-1.0
BTCUSDT,SHORT,70,64056.07,64537.1369,62612.8694,WIN,3.0
BTCUSDT,SHORT,70,69872.29,70564.3083,67796.2351,LOSS,-1.0
BTCUSDT,SHORT,70,69648.01,70312.7826,67653.6923,WIN,3.0
BTCUSDT,SHORT,70,66091.6,66377.8771,65232.7686,LOSS,-1.0
BTCUSDT,LONG,70,69543.74,68985.9777,71217.0269,LOSS,-1.0
BTCUSDT,SHORT,70,68932.01,69611.6157,66893.1929,LOSS,-1.0
BTCUSDT,LONG,70,70284.0,69516.3051,72587.0846,LOSS,-1.0
BTCUSDT,LONG,70,70534.24,70298.1446,71242.5263,LOSS,-1.0
BTCUSDT,SHORT,70,66730.87,67423.1069,64654.1594,WIN,3.0
BTCUSDT,SHORT,70,61359.58,62311.2794,58504.4817,LOSS,-1.0
BTCUSDT,LONG,70,66909.78,66236.42,68929.86,LOSS,-1.0
BTCUSDT,SHORT,70,66054.99,66740.3589,63998.8834,WIN,3.0
BTCUSDT,SHORT,70,64704.0,65382.1817,62669.4549,LOSS,-1.0
BTCUSDT,SHORT,70,64500.01,64831.4154,63505.7937,WIN,3.0
BTCUSDT,SHORT,70,62834.99,63533.9514,60738.1057,LOSS,-1.0
BTCUSDT,SHORT,70,58559.66,58778.8746,57902.0163,LOSS,-1.0
BTCUSDT,LONG,70,63509.52,63105.3249,64722.1054,LOSS,-1.0
BTCUSDT,LONG,70,64147.22,63604.2989,65775.9834,LOSS,-1.0
BTCUSDT,SHORT,70,63213.16,63815.56,61405.96,LOSS,-1.0
BTCUSDT,SHORT,70,61053.99,61595.366,59429.862,LOSS,-1.0
BTCUSDT,LONG,70,66011.01,65622.5834,67176.2897,LOSS,-1.0
BTCUSDT,LONG,70,66793.66,66558.1269,67500.2594,WIN,3.0
BTCUSDT,LONG,70,66832.99,66554.5151,67668.4146,LOSS,-1.0
BTCUSDT,LONG,70,67136.36,66670.6226,68533.5723,LOSS,-1.0
BTCUSDT,LONG,70,69863.52,69334.3251,71451.1046,LOSS,-1.0
BTCUSDT,LONG,70,68930.4,68393.5697,70540.8909,LOSS,-1.0
BTCUSDT,LONG,70,69160.33,68851.5,70086.82,LOSS,-1.0
BTCUSDT,SHORT,70,68873.43,69563.7974,66802.3277,LOSS,-1.0
BTCUSDT,LONG,70,69260.01,68764.5089,70746.5134,LOSS,-1.0
BTCUSDT,SHORT,70,68424.29,69079.2657,66459.3629,LOSS,-1.0
BTCUSDT,SHORT,70,67791.02,67860.7946,67581.6963,LOSS,-1.0
BTCUSDT,LONG,70,67934.99,67336.0346,69731.8563,LOSS,-1.0
BTCUSDT,LONG,70,70730.7,70014.6211,72878.9366,LOSS,-1.0
BTCUSDT,LONG,70,71187.17,70570.9177,73035.9269,LOSS,-1.0
BTCUSDT,LONG,70,71290.6,70456.5409,73792.7774,LOSS,-1.0
BTCUSDT,SHORT,70,69387.15,69589.4171,68780.3486,LOSS,-1.0
BTCUSDT,LONG,70,69860.01,69309.2177,71512.3869,LOSS,-1.0
BTCUSDT,SHORT,70,66316.02,66424.7257,65989.9029,WIN,3.0
BTCUSDT,LONG,70,66583.96,66166.1923,67837.2631,LOSS,-1.0
BTCUSDT,LONG,70,66397.94,66031.4983,67497.2651,LOSS,-1.0
BTCUSDT,SHORT,70,64888.0,65444.972,63217.084,LOSS,-1.0
BTCUSDT,SHORT,70,61395.09,61801.9774,60174.4277,LOSS,-1.0
BTCUSDT,LONG,70,62826.02,62629.154,63416.618,WIN,3.0
BTCUSDT,SHORT,70,57375.99,58205.8403,54886.4391,WIN,3.0
BTCUSDT,LONG,70,56815.98,56225.7589,58586.6434,LOSS,-1.0
BTCUSDT,LONG,70,58150.44,57546.6049,59961.9454,LOSS,-1.0
BTCUSDT,SHORT,70,57382.3,57949.5069,55680.6794,LOSS,-1.0
BTCUSDT,LONG,70,64723.73,64286.0129,66036.8814,LOSS,-1.0
BTCUSDT,SHORT,70,63694.01,64271.0683,61962.8351,LOSS,-1.0
BTCUSDT,LONG,70,67290.76,66566.0083,69465.0151,LOSS,-1.0
BTCUSDT,SHORT,70,66888.0,67772.8343,64233.4971,LOSS,-1.0
BTCUSDT,LONG,70,68246.0,67914.1157,69241.6529,LOSS,-1.0
BTCUSDT,SHORT,70,66668.0,67184.5837,65118.2489,LOSS,-1.0
BTCUSDT,LONG,70,64846.0,64209.2663,66756.2011,LOSS,-1.0
BTCUSDT,LONG,70,60669.15,60204.7486,62062.3543,LOSS,-1.0
BTCUSDT,SHORT,70,59124.0,60184.0823,55943.7531,LOSS,-1.0
BTCUSDT,SHORT,70,58343.66,58713.7243,57233.4671,LOSS,-1.0
BTCUSDT,LONG,70,59388.11,59062.7823,60364.0931,LOSS,-1.0
BTCUSDT,LONG,70,59870.73,59372.9757,61363.9929,LOSS,-1.0
BTCUSDT,SHORT,70,58199.99,58821.1551,56336.4946,LOSS,-1.0
BTCUSDT,LONG,70,59511.8,58781.8029,61701.7914,WIN,3.0
BTCUSDT,LONG,70,60879.19,60431.5477,62222.1169,LOSS,-1.0
BTCUSDT,LONG,70,60741.68,60484.5989,61512.9234,WIN,3.0
BTCUSDT,LONG,70,63612.37,63351.3737,64395.3589,WIN,3.0
BTCUSDT,LONG,70,64082.02,63784.866,64973.482,WIN,3.0
BTCUSDT,SHORT,70,54134.0,54372.1757,53419.4729,LOSS,-1.0
BTCUSDT,SHORT,70,54149.5,54553.6977,52936.9069,LOSS,-1.0
BTCUSDT,LONG,70,56741.09,56382.9163,57815.6111,WIN,3.0
BTCUSDT,LONG,70,57691.56,57165.594,59269.458,WIN,3.0
BTCUSDT,LONG,70,57871.1,57724.3929,58311.2214,LOSS,-1.0
BTCUSDT,LONG,70,59950.05,59573.1103,61080.8691,LOSS,-1.0
BTCUSDT,LONG,70,60057.99,59759.1386,60954.5443,LOSS,-1.0
BTCUSDT,LONG,70,63153.99,62700.6277,64514.0769,LOSS,-1.0
BTCUSDT,LONG,70,63188.0,62818.1971,64297.4086,LOSS,-1.0
BTCUSDT,SHORT,70,62784.0,63131.53,61741.41,LOSS,-1.0
BTCUSDT,LONG,70,63394.5,62594.7543,65793.7371,LOSS,-1.0
BTCUSDT,LONG,70,63519.85,62403.7569,66868.1294,LOSS,-1.0
BTCUSDT,LONG,70,63806.0,63362.1866,65137.4403,LOSS,-1.0
BTCUSDT,SHORT,70,65499.99,65974.7169,64075.8094,LOSS,-1.0
BTCUSDT,LONG,70,65674.42,65378.3823,66562.5331,LOSS,-1.0
BTCUSDT,SHORT,70,63864.46,64264.2997,62664.9409,WIN,3.0
BTCUSDT,SHORT,70,60641.5,61235.5834,58859.2497,LOSS,-1.0
BTCUSDT,LONG,70,62252.0,61759.6389,63729.0834,LOSS,-1.0
BTCUSDT,LONG,100,62222.0,61783.8974,63536.3077,WIN,3.0
BTCUSDT,SHORT,70,62316.0,62885.778,60606.666,WIN,3.0
BTCUSDT,SHORT,70,60962.0,61262.9486,60059.1543,WIN,3.0
BTCUSDT,LONG,70,62936.91,62598.96,63950.76,LOSS,-1.0
BTCUSDT,SHORT,70,62515.59,62826.266,61583.562,LOSS,-1.0
BTCUSDT,LONG,70,65399.69,65057.8129,66425.3214,WIN,3.0
BTCUSDT,LONG,70,67386.0,66578.2126,69809.3623,LOSS,-1.0
BTCUSDT,LONG,70,67969.7,67439.3946,69560.6163,LOSS,-1.0
BTCUSDT,LONG,70,68090.3,67577.7897,69627.8309,LOSS,-1.0
BTCUSDT,LONG,70,68268.36,68065.0363,68878.3311,WIN,3.0
BTCUSDT,SHORT,70,66998.21,67689.87,64923.23,LOSS,-1.0
BTCUSDT,LONG,70,67531.97,67208.4729,68502.4614,WIN,3.0
BTCUSDT,LONG,70,72411.79,72076.678,73417.126,LOSS,-1.0
BTCUSDT,LONG,70,72226.0,71972.4826,72986.5523,LOSS,-1.0
BTCUSDT,SHORT,70,69989.65,70726.5094,67779.0717,LOSS,-1.0
BTCUSDT,SHORT,70,69365.99,69757.1834,68192.4097,WIN,3.0
BTCUSDT,SHORT,70,68152.01,68722.3754,66440.9137,LOSS,-1.0
BTCUSDT,SHORT,70,68394.01,68730.2303,67385.3491,LOSS,-1.0
BTCUSDT,LONG,70,68995.99,68377.084,70852.708,WIN,3.0
BTCUSDT,LONG,70,75752.0,75400.1614,76807.5157,WIN,3.0
BTCUSDT,LONG,70,76677.46,75725.7329,79532.6414,WIN,3.0
BTCUSDT,LONG,70,78950.01,78488.0137,80335.9989,LOSS,-1.0
BTCUSDT,LONG,70,89107.98,87620.6531,93569.9606,LOSS,-1.0
BTCUSDT,LONG,70,90894.74,90663.3311,91588.9666,LOSS,-1.0
BTCUSDT,LONG,70,91295.24,90642.6451,93253.0246,LOSS,-1.0
BTCUSDT,SHORT,70,90308.01,91521.0097,86669.0109,LOSS,-1.0
BTCUSDT,LONG,70,91142.28,90361.5017,93484.6149,WIN,3.0
BTCUSDT,LONG,70,97763.54,97285.7426,99196.9323,LOSS,-1.0
BTCUSDT,SHORT,70,94029.43,95096.94,90826.9,WIN,3.0
BTCUSDT,LONG,70,95376.04,94376.7051,98374.0446,WIN,3.0
BTCUSDT,LONG,70,95625.05,95161.4774,97015.7677,WIN,3.0
BTCUSDT,SHORT,70,96106.62,96485.1826,94970.9323,LOSS,-1.0
BTCUSDT,LONG,70,97562.56,96633.5249,100349.6654,LOSS,-1.0
BTCUSDT,SHORT,70,95682.54,97488.074,90265.938,LOSS,-1.0
BTCUSDT,SHORT,70,95546.62,96405.09,92971.21,LOSS,-1.0
BTCUSDT,LONG,70,99726.73,99086.9243,101646.1471,LOSS,-1.0
BTCUSDT,SHORT,70,99576.51,100101.1211,98002.6766,WIN,3.0
BTCUSDT,LONG,70,100911.99,99413.9257,105406.1829,LOSS,-1.0
BTCUSDT,LONG,70,101831.15,100952.1146,104468.2563,WIN,3.0
BTCUSDT,LONG,70,107075.72,106054.1031,110140.5706,LOSS,-1.0
BTCUSDT,SHORT,70,96991.62,99547.4049,89324.2654,LOSS,-1.0
BTCUSDT,SHORT,70,96940.27,98030.9411,93668.2566,WIN,3.0
BTCUSDT,LONG,70,97907.61,97015.452,100584.084,LOSS,-1.0
BTCUSDT,SHORT,100,97719.99,98724.9,94705.26,WIN,3.0
BTCUSDT,SHORT,70,96300.0,96875.0614,94574.8157,LOSS,-1.0
BTCUSDT,SHORT,70,94583.99,94933.8614,93534.3757,LOSS,-1.0
BTCUSDT,SHORT,70,93832.83,94411.2749,92097.4954,LOSS,-1.0
BTCUSDT,SHORT,70,93413.06,94153.256,91192.472,LOSS,-1.0
BTCUSDT,LONG,70,96504.79,96261.4051,97234.9446,WIN,3.0
BTCUSDT,LONG,100,98599.02,97748.956,101149.212,LOSS,-1.0
BTCUSDT,LONG,70,98275.71,97754.6849,99838.7854,WIN,3.0
BTCUSDT,LONG,70,94586.11,93912.5026,96606.9323,LOSS,-1.0
BTCUSDT,SHORT,70,94328.2,94896.9991,92621.8026,LOSS,-1.0
BTCUSDT,LONG,70,99084.04,98365.1854,101240.6037,LOSS,-1.0
BTCUSDT,LONG,70,103253.66,102032.2637,106917.8489,LOSS,-1.0
BTCUSDT,LONG,70,104859.11,104315.354,106490.378,LOSS,-1.0
BTCUSDT,LONG,70,104983.49,104484.3037,106481.0489,LOSS,-1.0
BTCUSDT,LONG,70,105175.11,104799.894,106300.758,LOSS,-1.0
BTCUSDT,LONG,70,104907.15,104564.7671,105934.2986,LOSS,-1.0
BTCUSDT,LONG,70,105464.01,104603.8914,108044.3657,LOSS,-1.0
BTCUSDT,LONG,70,99347.19,97772.8989,104070.0634,LOSS,-1.0
BTCUSDT,LONG,70,98283.98,97597.8066,100342.5003,LOSS,-1.0
BTCUSDT,SHORT,100,95877.92,96663.4694,93521.2717,LOSS,-1.0
BTCUSDT,LONG,70,97015.26,96084.9066,99806.3203,LOSS,-1.0
BTCUSDT,SHORT,70,96129.28,96490.7303,95044.9291,LOSS,-1.0
BTCUSDT,LONG,70,96786.68,96110.7314,98814.5257,WIN,3.0
BTCUSDT,LONG,70,97716.89,96147.8823,102423.9131,LOSS,-1.0
BTCUSDT,SHORT,70,95536.83,96614.864,92302.728,LOSS,-1.0
BTCUSDT,LONG,70,95943.74,94871.6143,99160.1171,LOSS,-1.0
BTCUSDT,SHORT,70,96504.01,96630.386,96124.882,LOSS,-1.0
BTCUSDT,SHORT,70,95727.39,96131.1443,94516.1271,LOSS,-1.0
BTCUSDT,LONG,70,89569.13,87557.1289,95605.1334,LOSS,-1.0
BTCUSDT,SHORT,70,85943.08,86853.3129,83212.3814,WIN,3.0
BTCUSDT,SHORT,70,82514.26,84000.4494,78055.6917,WIN,3.0
BTCUSDT,LONG,70,82686.27,81749.5323,85496.4831,LOSS,-1.0
BTCUSDT,LONG,70,84131.75,83537.0651,85915.8046,LOSS,-1.0
BTCUSDT,SHORT,70,83052.0,83664.4049,81214.7854,LOSS,-1.0
BTCUSDT,LONG,70,86171.86,84976.9023,89756.7331,LOSS,-1.0
BTCUSDT,SHORT,70,84240.33,85004.4394,81948.0017,LOSS,-1.0
BTCUSDT,SHORT,70,84007.23,84367.1603,82927.4391,LOSS,-1.0
BTCUSDT,LONG,70,88022.4,87032.9991,90990.6026,LOSS,-1.0
BTCUSDT,SHORT,70,86943.52,87734.82,84569.62,WIN,3.0
BTCUSDT,SHORT,70,82678.42,83011.3977,81679.4869,LOSS,-1.0
BTCUSDT,SHORT,70,82174.16,83126.176,79318.112,LOSS,-1.0
BTCUSDT,LONG,70,85049.99,84624.5569,86326.2894,LOSS,-1.0
BTCUSDT,SHORT,70,83046.32,84016.0837,80137.0289,LOSS,-1.0
BTCUSDT,SHORT,70,83034.26,83621.2503,81273.2891,WIN,3.0
BTCUSDT,SHORT,70,78365.47,79895.26,73776.1,LOSS,-1.0
BTCUSDT,LONG,70,79899.9,78701.3174,83495.6477,LOSS,-1.0
BTCUSDT,LONG,70,84566.03,84059.3426,86086.0923,LOSS,-1.0
BTCUSDT,LONG,70,84775.99,84041.2071,86980.3386,LOSS,-1.0
BTCUSDT,LONG,70,86847.39,86531.376,87795.432,WIN,3.0
